video,video_short,comment_index,comment,manual_7_emotion,manual_3_sentiment,pretrained_7_emotion,finetuned_7_emotion,sentiment_pipeline_3,pretrained_7_match,finetuned_7_match,sentiment_3_match,domain_adapted_7_emotion,domain_adapted_7_match,previous_manual_7_emotion,previous_manual_3_sentiment,manual_label_changed,manual_review_note,manual_review_source,pretrained_7_score,finetuned_7_score,domain_adapted_7_score,samlowe_roberta_7_emotion,samlowe_roberta_7_score,samlowe_roberta_7_match,jhartmann_roberta_large_7_emotion,jhartmann_roberta_large_7_score,jhartmann_roberta_large_7_match,sentiment_pipeline_3_score,samlowe_roberta_adapted_7_emotion,samlowe_roberta_adapted_7_score,samlowe_roberta_adapted_7_match,jhartmann_distilroberta_adapted_7_emotion,jhartmann_distilroberta_adapted_7_score,jhartmann_distilroberta_adapted_7_match,lxyuan_sentiment_3,lxyuan_sentiment_3_score,lxyuan_sentiment_3_match,bertweet_sentiment_3,bertweet_sentiment_3_score,bertweet_sentiment_3_match,jhartmann_roberta_large_adapted_7_emotion,jhartmann_roberta_large_adapted_7_score,jhartmann_roberta_large_adapted_7_match
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,12,Will the world still believe?,neutral,neutral,surprise,neutral,neutral,No,Yes,Yes,surprise,No,neutral,neutral,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.6878,0.9897,0.9456,neutral,0.602,Yes,surprise,0.7594,No,0.7644,surprise,0.8088,No,surprise,0.6961,No,positive,0.4278,No,neu,0.9294,No,surprise,0.9749,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,13,Just another day in USA,anger,negative,neutral,neutral,negative,No,No,Yes,joy,No,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.5958,0.9396,0.722,neutral,0.9239,No,neutral,0.8328,No,0.5882,neutral,0.8294,No,sadness,0.4624,No,positive,0.425,No,neu,0.9032,No,neutral,0.9916,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,14,Sa manquait ❤❤🎉🎉,joy,positive,neutral,neutral,positive,No,No,Yes,sadness,No,joy,positive,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.8021,0.9942,0.319,joy,0.907,Yes,neutral,0.7018,No,0.9843,joy,0.9654,Yes,joy,0.4834,Yes,positive,0.776,Yes,neu,0.964,No,joy,0.9794,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,15,The USA is a lost cause.,anger,negative,sadness,neutral,negative,No,No,Yes,anger,Yes,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.8718,0.8035,0.8156,sadness,0.6419,No,sadness,0.7629,No,0.9368,anger,0.9237,Yes,anger,0.5795,Yes,negative,0.784,Yes,neg,0.9761,No,anger,0.5218,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,16,Jeez what's this 4th attempt. Something odd about it all,surprise,negative,surprise,neutral,negative,Yes,No,Yes,surprise,Yes,surprise,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.6616,0.6709,0.7356,neutral,0.4816,No,surprise,0.5057,Yes,0.8557,surprise,0.9657,Yes,surprise,0.6887,Yes,negative,0.6239,Yes,neg,0.9318,No,surprise,0.5664,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,17,Another patriot gone.,sadness,negative,sadness,neutral,negative,Yes,No,Yes,sadness,Yes,sadness,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.7634,0.9885,0.3756,sadness,0.6745,Yes,sadness,0.9457,Yes,0.7717,sadness,0.9746,Yes,sadness,0.7493,Yes,negative,0.4792,Yes,neg,0.9471,No,sadness,0.996,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,18,So many want him Xd,anger,negative,neutral,neutral,positive,No,No,No,neutral,No,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.821,0.9939,0.519,neutral,0.9445,No,neutral,0.7295,No,0.7911,neutral,0.8548,No,neutral,0.5263,No,negative,0.4017,Yes,pos,0.8815,No,sadness,0.9238,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,19,The shooters family could claim a presidential pardon for him & put a claim in for the slush fund.,anger,negative,neutral,neutral,neutral,No,No,No,anger,Yes,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.716,0.9929,0.8485,neutral,0.9556,No,neutral,0.8743,No,0.7679,neutral,0.9075,No,anger,0.6391,Yes,negative,0.5073,Yes,neu,0.8561,No,neutral,0.957,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,20,The United States is a threat to all of humanity...,fear,negative,fear,neutral,negative,Yes,No,Yes,anger,No,fear,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.87,0.7335,0.8269,fear,0.6748,Yes,fear,0.9189,Yes,0.9181,fear,0.9744,Yes,fear,0.7532,Yes,negative,0.7893,Yes,neg,0.9799,No,fear,0.9793,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,21,The best learing centre graduate yet.,joy,positive,neutral,neutral,positive,No,No,Yes,joy,Yes,joy,positive,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.5473,0.988,0.9313,joy,0.8507,Yes,joy,0.5786,Yes,0.972,joy,0.9659,Yes,joy,0.8857,Yes,positive,0.795,Yes,pos,0.9909,No,joy,0.9945,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,22,He missed his son's wedding for this! Could they not have arranged for the gunman to turn up another day?,sadness,negative,surprise,neutral,negative,No,No,Yes,fear,No,sadness,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.4581,0.9075,0.3431,neutral,0.5503,No,surprise,0.4758,No,0.8884,sadness,0.9157,Yes,anger,0.6093,No,negative,0.6144,Yes,neg,0.9529,No,anger,0.9794,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,23,ترامب مغتصب اباطفال مع ابستين داعم الكيان الاسرائيلي قاتل الاطفال هو مجرد دميه بيد النتن,anger,negative,neutral,neutral,neutral,No,No,No,neutral,No,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.3805,0.9473,0.6324,neutral,0.9501,No,neutral,0.3783,No,0.6561,fear,0.7441,No,disgust,0.4819,No,negative,0.4807,Yes,neu,0.9297,No,disgust,0.8847,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,24,"We need a professional killer, not a psychotic kid.",anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.7596,0.9627,0.5419,neutral,0.4945,No,anger,0.3603,Yes,0.8576,anger,0.9329,Yes,anger,0.7835,Yes,negative,0.4444,Yes,neg,0.9651,No,anger,0.9931,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,25,Gunshots ringing out what is that😂 how did an insane person get access to a revolver?,fear,negative,anger,neutral,negative,No,No,Yes,surprise,No,fear,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.4387,0.8641,0.9634,neutral,0.8372,No,surprise,0.552,No,0.8776,surprise,0.9571,No,surprise,0.8095,No,negative,0.8038,Yes,neg,0.9576,No,surprise,0.9881,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,26,Amando supremo tribunal federal do Brasil. Donald Trump a sua guela. Alexandro oliveira jornal nacional do Brasil. GCM . Romu fortaleza ceará. Força tática.,anger,negative,neutral,neutral,neutral,No,No,No,neutral,No,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.5696,0.9921,0.5273,neutral,0.9444,No,neutral,0.6627,No,0.849,joy,0.8741,No,anger,0.4308,Yes,positive,0.5889,No,neu,0.8953,No,neutral,0.8179,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,27,Vampire stern family,disgust,negative,disgust,neutral,neutral,Yes,No,No,neutral,No,disgust,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.3961,0.985,0.7532,neutral,0.9382,No,neutral,0.784,No,0.7396,neutral,0.8861,No,neutral,0.5771,No,negative,0.5515,Yes,neu,0.8996,No,anger,0.4957,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,28,😂😂😂😂😂,joy,positive,neutral,neutral,neutral,No,No,No,disgust,No,neutral,neutral,Yes,emoji-only laughter,assistant_manual_review_2026-05-27,0.7183,0.9886,0.3818,joy,0.8948,Yes,anger,0.3576,No,0.5544,joy,0.9654,Yes,joy,0.9767,Yes,positive,0.4161,Yes,neu,0.8939,No,joy,0.995,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,29,The real story is Trump lost the war and there is a bounty on his life.,fear,negative,neutral,neutral,negative,No,No,Yes,sadness,No,fear,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.7216,0.9905,0.3171,neutral,0.7969,No,sadness,0.4099,No,0.8787,fear,0.9746,Yes,sadness,0.5853,No,negative,0.6946,Yes,neg,0.8603,No,anger,0.9405,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,30,Never has a president been like this lol,joy,positive,neutral,joy,negative,No,Yes,No,joy,Yes,joy,positive,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.4905,0.5121,0.7521,joy,0.8736,Yes,joy,0.4228,Yes,0.4424,surprise,0.8544,No,joy,0.8143,Yes,negative,0.439,No,neu,0.5869,No,surprise,0.5724,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,31,"On the plus side, the shootings happen closer to the White House.",fear,negative,joy,neutral,neutral,No,No,No,fear,Yes,fear,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.696,0.9918,0.5099,neutral,0.7863,No,neutral,0.7464,No,0.6985,neutral,0.8955,No,joy,0.7778,No,negative,0.4136,Yes,neg,0.5169,No,neutral,0.9258,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,32,No Bias Just Reporting 👍,joy,positive,neutral,neutral,positive,No,No,Yes,neutral,No,joy,positive,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.7045,0.9946,0.7775,neutral,0.5493,No,neutral,0.4264,No,0.5045,joy,0.8253,Yes,joy,0.3916,Yes,neutral,0.4595,No,neu,0.9457,No,disgust,0.7869,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,33,Distraction from the distraction from the distraction from the distraction from the distraction from the distraction from the distraction. Stay tuned there be a distraction soon from this distraction,neutral,neutral,neutral,neutral,neutral,Yes,Yes,Yes,neutral,Yes,neutral,neutral,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.8044,0.9894,0.7516,neutral,0.7952,Yes,neutral,0.8835,Yes,0.6679,neutral,0.9092,Yes,neutral,0.8689,Yes,negative,0.3971,No,neg,0.6603,No,neutral,0.9694,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,34,You can’t take a great man down trump forever,joy,positive,neutral,neutral,negative,No,No,No,joy,Yes,joy,positive,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.9406,0.9895,0.342,disgust,0.6581,No,neutral,0.4639,No,0.5669,anger,0.9094,No,anger,0.5722,No,negative,0.4897,No,neg,0.7492,No,anger,0.6492,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,35,"Avec TRUMP, le rêve américain est devenu le cauchemar américain !",sadness,negative,neutral,neutral,neutral,No,No,No,joy,No,sadness,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.4326,0.9846,0.4351,neutral,0.962,No,neutral,0.4729,No,0.7189,joy,0.7798,No,joy,0.3772,No,positive,0.6133,No,neu,0.6166,No,anger,0.7921,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,36,Very poor gun man in america,sadness,negative,sadness,sadness,negative,Yes,Yes,Yes,anger,No,sadness,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.6143,0.9085,0.452,sadness,0.7535,Yes,sadness,0.958,Yes,0.9139,anger,0.948,No,anger,0.8339,No,negative,0.7169,Yes,neg,0.9706,No,sadness,0.7348,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,37,Definitely an Ai slop.,disgust,negative,neutral,neutral,negative,No,No,Yes,disgust,Yes,disgust,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.8735,0.9584,0.954,neutral,0.8436,No,neutral,0.8583,No,0.8327,anger,0.9202,No,disgust,0.8097,Yes,positive,0.3841,No,neu,0.7882,No,disgust,0.9877,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,38,He was just looking for the snack bar,joy,positive,neutral,neutral,neutral,No,No,No,neutral,No,neutral,neutral,Yes,humorous explanation,assistant_manual_review_2026-05-27,0.9176,0.9948,0.9021,neutral,0.967,No,neutral,0.9688,No,0.8499,neutral,0.9213,No,neutral,0.7735,No,positive,0.3742,Yes,neu,0.9401,No,neutral,0.9922,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,39,TDS,neutral,neutral,neutral,neutral,neutral,Yes,Yes,Yes,neutral,Yes,neutral,neutral,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.9334,0.9941,0.8662,neutral,0.9694,Yes,neutral,0.8971,Yes,0.5266,neutral,0.935,Yes,neutral,0.9151,Yes,positive,0.4705,No,neu,0.8663,No,neutral,0.8346,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,40,Bro took Trump’s Christ image very seriously.,anger,negative,neutral,neutral,neutral,No,No,No,anger,Yes,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.8994,0.9864,0.8285,neutral,0.8078,No,neutral,0.6665,No,0.5701,neutral,0.8759,No,neutral,0.5978,No,negative,0.5385,Yes,neu,0.7822,No,neutral,0.7836,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,41,My heart goes out to the innocent bystander 😢,sadness,negative,joy,neutral,negative,No,No,Yes,sadness,Yes,sadness,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.9239,0.6563,0.7035,sadness,0.8354,Yes,sadness,0.8675,Yes,0.8312,sadness,0.9909,Yes,sadness,0.9552,Yes,negative,0.8024,Yes,neu,0.5765,No,sadness,0.9965,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,42,How does someone who believes they are Jesus Christ have legal ownership of a gun? Or be president of the most powerful nation on earth? The USA never fails to confound.,anger,negative,neutral,neutral,negative,No,No,Yes,anger,Yes,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.4112,0.9927,0.7313,neutral,0.7019,No,surprise,0.5421,No,0.7585,anger,0.9027,Yes,anger,0.8111,Yes,negative,0.3697,Yes,neg,0.8538,No,anger,0.5254,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,43,ITS NOT BREAKING NEWS SINCE HES STILL AROUND....MOST LIKELY TAKING A NAP DURING THE SHOOTING,anger,negative,neutral,neutral,neutral,No,No,No,neutral,No,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.5385,0.9878,0.8823,neutral,0.534,No,neutral,0.7831,No,0.6803,fear,0.9728,No,fear,0.6829,No,negative,0.3932,Yes,neu,0.7055,No,neutral,0.9823,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,44,Really was this actually to distract from the mess of the Iran War and the economic fallout.,fear,negative,neutral,neutral,negative,No,No,Yes,neutral,No,fear,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.7023,0.9882,0.7592,neutral,0.4954,No,neutral,0.3297,No,0.7272,anger,0.9106,No,neutral,0.51,No,negative,0.7452,Yes,neg,0.8396,No,anger,0.5772,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,45,"If at first you don't succeed, try, try, again. Be careful who you try it with though.",fear,negative,neutral,neutral,neutral,No,No,No,neutral,No,fear,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.5145,0.9879,0.9375,joy,0.8604,No,neutral,0.8464,No,0.5616,neutral,0.8924,No,neutral,0.6851,No,positive,0.4435,No,neu,0.6209,No,neutral,0.9934,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,46,Is very dangerous time in the USA is getting really close 4 Revolution is only matter of time 20 gunman or 200 we'll be doing that🙉 the sort of things been going on since forever😜,fear,negative,fear,fear,negative,Yes,Yes,Yes,fear,Yes,fear,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.9436,0.5375,0.9123,fear,0.6948,Yes,anger,0.5374,No,0.8223,fear,0.9809,Yes,fear,0.9422,Yes,negative,0.9212,Yes,neg,0.9598,No,fear,0.9448,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,47,WWE,neutral,neutral,neutral,neutral,neutral,Yes,Yes,Yes,neutral,Yes,neutral,neutral,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.3569,0.9832,0.8604,neutral,0.944,Yes,neutral,0.756,Yes,0.6452,neutral,0.8829,Yes,anger,0.5064,No,positive,0.5187,No,neu,0.9137,No,neutral,0.9937,Yes
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,48,Australian news is unbearable,disgust,negative,disgust,sadness,negative,Yes,No,Yes,sadness,No,disgust,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.5046,0.4867,0.7241,neutral,0.5512,No,disgust,0.5465,Yes,0.9232,anger,0.948,No,sadness,0.7908,No,negative,0.7096,Yes,neg,0.9775,No,sadness,0.937,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,49,Just another bad in the country,sadness,negative,disgust,neutral,negative,No,No,Yes,anger,No,anger,negative,Yes,resigned negative comment about the country,assistant_manual_review_2026-05-27,0.8368,0.6866,0.6018,sadness,0.5086,Yes,disgust,0.7703,No,0.907,anger,0.9444,No,anger,0.7472,No,negative,0.9313,Yes,neg,0.9775,No,anger,0.9041,No
https://www.youtube.com/watch?v=-_-eIVAX1yQ,shooting_news,50,"Un charlot, ridiculisé par l'iran.",anger,negative,disgust,neutral,neutral,No,No,No,anger,Yes,anger,negative,No,confirmed after assistant manual review,assistant_manual_review_2026-05-27,0.5971,0.9887,0.9389,neutral,0.9523,No,disgust,0.7169,No,0.5797,neutral,0.8268,No,neutral,0.3655,No,negative,0.8661,Yes,neu,0.7889,No,joy,0.4098,No
